,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
755,,,,,,huntsville,al,,madison,2562651000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,77 patients,al_ami-3
756,10006.0,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631.0,lauderdale,2567688400.0,,voluntary non-profit - other,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,84 patients,
757,,huntsville hospital,101 sivley rd,,,,,,madison,,acute care hospitals,government - hospital district or authority,yes,,ami-4,heart attack patients given smoking cessation advice/counseling,100%,135 patients,
758,,,101 sivley rd,,,,al,35801.0,madison,2562651000.0,,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,,301 patients,al_ami-5
759,10039.0,,101 sivley rd,,,huntsville,al,35801.0,,2562651000.0,,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
760,10039.0,,,,,huntsville,,35801.0,,2562651000.0,,government - hospital district or authority,yes,heart attack,ami-8a,,82%,44 patients,al_ami-8a
761,,,101 sivley rd,,,huntsville,al,35801.0,madison,2562651000.0,acute care hospitals,,,,hf-1,heart failure patients given discharge instructions,,264 patients,
762,,,101 sivley rd,,,,al,,madison,2562651000.0,acute care hospitals,government - hospital district or authority,,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,95%,303 patients,al_hf-2
763,10039.0,,101 sivley rd,,,huntsville,,,,,,,yes,,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,
764,,huntsville hospital,101 sivley rd,,,,,35801.0,,,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,,,51 patients,al_hf-4
765,10039.0,,101 sivley rd,,,huntsville,,,madison,2562651000.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,,,96%,509 patients,
766,10039.0,huntsville hospital,,,,huntsville,,,madison,2562651000.0,,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,496 patients,
767,10006.0,eliza coffee memorial hospital,205 marengo street,,,florence,al,,lauderdale,2567688400.0,,voluntary non-profit - other,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,,53 patients,al_hf-4
768,10039.0,huntsville hospital,101 sivley rd,,,huntsville,al,,,2562651000.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,,,294 patients,
769,10039.0,huntsville hospital,101 sivley rd,,,huntsville,al,35801.0,madison,2562651000.0,acute care hospitals,government - hospital district or authority,,pneumonia,,,93%,511 patients,
770,10039.0,,101 sivley rd,,,huntsville,,,madison,,,government - hospital district or authority,yes,,pn-6,,89%,313 patients,al_pn-6
771,10039.0,huntsville hospital,101 sivley rd,,,huntsville,,,,2562651000.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,,89%,,al_pn-7
772,10039.0,huntsville hospital,101 sivley rd,,,huntsville,al,35801.0,madison,,acute care hospitals,,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,90%,123 patients,al_scip-card-2
773,10039.0,,101 sivley rd,,,,,35801.0,,,,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,95%,601 patients,al_scip-inf-1
774,10039.0,huntsville hospital,101 sivley rd,,,huntsville,,35801.0,madison,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,,al_scip-inf-2
775,10039.0,huntsville hospital,,,,,al,,madison,2562651000.0,acute care hospitals,government - hospital district or authority,,surgical infection prevention,,,93%,561 patients,al_scip-inf-3
776,10039.0,huntsville hospital,,,,huntsville,,35801.0,,2562651000.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,95%,149 patients,
777,10039.0,,,,,huntsville,al,35801.0,madison,,acute care hospitals,government - hospital district or authority,yes,,scip-inf-6,,99%,,
778,10019.0,,,,,,al,,,,,government - hospital district or authority,,heart attack,,heart attack patients given aspirin at arrival,97%,33 patients,al_ami-1
779,10006.0,eliza coffee memorial hospital,,,,,al,35631.0,lauderdale,2567688400.0,,,,pneumonia,,,90%,174 patients,al_pn-2
780,10039.0,,101 sivley rd,,,,al,35801.0,madison,2562651000.0,,,yes,,scip-vte-1,,93%,269 patients,al_scip-vte-1
781,10039.0,huntsville hospital,,,,huntsville,,,madison,,acute care hospitals,government - hospital district or authority,yes,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90%,,al_scip-vte-2
782,10040.0,gadsden regional medical center,1007 goodyear avenue,,,,,,,,,proprietary,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,94%,123 patients,
783,10040.0,,1007 goodyear avenue,,,gadsden,al,35903.0,etowah,,acute care hospitals,proprietary,,,ami-2,heart attack patients given aspirin at discharge,,134 patients,al_ami-2
784,,gadsden regional medical center,1007 goodyear avenue,,,gadsden,,35903.0,,2564944000.0,,,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),89%,18 patients,
785,,gadsden regional medical center,,,,gadsden,,,etowah,2564944000.0,,proprietary,,heart attack,,heart attack patients given smoking cessation advice/counseling,100%,79 patients,al_ami-4
786,,gadsden regional medical center,1007 goodyear avenue,,,,al,,etowah,2564944000.0,,,yes,,ami-5,heart attack patients given beta blocker at discharge,,,
787,10040.0,,,,,,,35903.0,etowah,2564944000.0,acute care hospitals,,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,25 patients,al_ami-7a
788,10040.0,gadsden regional medical center,,,,,al,,etowah,2564944000.0,,proprietary,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,83%,12 patients,al_ami-8a
789,,gadsden regional medical center,1007 goodyear avenue,,,,al,35903.0,etowah,2564944000.0,,,,heart failure,,,,211 patients,
790,10006.0,eliza coffee memorial hospital,,,,,,,,2567688400.0,acute care hospitals,,yes,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,137 patients,al_pn-3b
791,,gadsden regional medical center,1007 goodyear avenue,,,gadsden,,,etowah,2564944000.0,acute care hospitals,proprietary,yes,heart failure,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,259 patients,al_hf-2
792,10040.0,gadsden regional medical center,,,,gadsden,al,,etowah,,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,69 patients,al_hf-3
793,10040.0,gadsden regional medical center,1007 goodyear avenue,,,gadsden,,,etowah,2564944000.0,acute care hospitals,,yes,,hf-4,heart failure patients given smoking cessation advice/counseling,100%,70 patients,al_hf-4
794,10040.0,gadsden regional medical center,,,,gadsden,al,,,2564944000.0,,proprietary,yes,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,96%,255 patients,al_pn-2
795,,gadsden regional medical center,,,,gadsden,al,35903.0,,2564944000.0,acute care hospitals,proprietary,,,pn-3b,,96%,187 patients,
796,10040.0,gadsden regional medical center,1007 goodyear avenue,,,,al,35903.0,,,acute care hospitals,proprietary,,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,,130 patients,al_pn-4
797,10040.0,gadsden regional medical center,,,,gadsden,al,,etowah,2564944000.0,acute care hospitals,proprietary,yes,pneumonia,pn-5c,,94%,,al_pn-5c
798,,gadsden regional medical center,,,,gadsden,al,,etowah,,acute care hospitals,,yes,pneumonia,pn-6,,,153 patients,al_pn-6
799,10040.0,gadsden regional medical center,,,,gadsden,al,35903.0,etowah,,,,yes,,,,96%,187 patients,al_pn-7
800,10040.0,gadsden regional medical center,1007 goodyear avenue,,,,al,,etowah,,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,91%,109 patients,al_scip-card-2
801,10006.0,eliza coffee memorial hospital,,,,florence,al,,lauderdale,2567688400.0,,voluntary non-profit - other,yes,pneumonia,,pneumonia patients given smoking cessation advice/counseling,100%,65 patients,
802,10040.0,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,,etowah,2564944000.0,acute care hospitals,,,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,,
803,10040.0,gadsden regional medical center,,,,gadsden,,35903.0,etowah,2564944000.0,acute care hospitals,proprietary,yes,,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,97%,564 patients,al_scip-inf-2
804,10040.0,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,,,2564944000.0,,proprietary,yes,,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),90%,,
805,10040.0,,1007 goodyear avenue,,,,al,,etowah,2564944000.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,186 patients,al_scip-inf-4
806,,gadsden regional medical center,,,,gadsden,al,,etowah,,acute care hospitals,,,,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,854 patients,
807,10040.0,,1007 goodyear avenue,,,gadsden,,35903.0,etowah,2564944000.0,acute care hospitals,proprietary,yes,,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,315 patients,al_scip-vte-1
808,10040.0,,1007 goodyear avenue,,,gadsden,,35903.0,,2564944000.0,acute care hospitals,,yes,surgical infection prevention,scip-vte-2,,,,
809,10043.0,chilton medical center,,,,,al,35045.0,chilton,,,voluntary non-profit - private,yes,heart attack,,heart attack patients given aspirin at arrival,100%,,al_ami-1
810,10043.0,chilton medical center,1010 lay dam road,,,clanton,,,chilton,,acute care hospitals,voluntary non-profit - private,yes,,,,,1 patients,al_ami-2
811,,,1010 lay dam road,,,clanton,al,35045.0,chilton,2057552500.0,acute care hospitals,,yes,heart attack,ami-3,,,,
812,10006.0,eliza coffee memorial hospital,,,,florence,al,35631.0,lauderdale,,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,,al_pn-5c
813,10043.0,chilton medical center,,,,clanton,,35045.0,chilton,2057552500.0,acute care hospitals,,yes,,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,
814,10043.0,chilton medical center,1010 lay dam road,,,,,35045.0,chilton,,acute care hospitals,,yes,,ami-5,heart attack patients given beta blocker at discharge,100%,1 patients,al_ami-5
815,10043.0,chilton medical center,,,,,al,,chilton,2057552500.0,acute care hospitals,,yes,,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
816,10043.0,chilton medical center,1010 lay dam road,,,,,35045.0,,2057552500.0,,,yes,heart attack,,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
817,,,1010 lay dam road,,,clanton,al,,chilton,,acute care hospitals,,,,hf-1,,84%,19 patients,al_hf-1
818,10043.0,,1010 lay dam road,,,,,35045.0,chilton,2057552500.0,acute care hospitals,,yes,,,,89%,,al_hf-2
819,,chilton medical center,1010 lay dam road,,,,,35045.0,chilton,2057552500.0,,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,4 patients,al_hf-3
820,10043.0,chilton medical center,1010 lay dam road,,,clanton,al,,chilton,,acute care hospitals,voluntary non-profit - private,,heart failure,hf-4,,100%,,al_hf-4
821,,chilton medical center,,,,,al,35045.0,chilton,2057552500.0,acute care hospitals,,,pneumonia,,,89%,47 patients,
822,10043.0,chilton medical center,1010 lay dam road,,,clanton,,35045.0,chilton,2057552500.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,36 patients,
823,10006.0,,205 marengo street,,,,al,35631.0,lauderdale,2567688400.0,acute care hospitals,,yes,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),91%,138 patients,
824,,chilton medical center,1010 lay dam road,,,clanton,al,35045.0,chilton,2057552500.0,,,,pneumonia,,pneumonia patients given smoking cessation advice/counseling,,16 patients,al_pn-4
825,10043.0,chilton medical center,1010 lay dam road,,,clanton,al,,chilton,2057552500.0,acute care hospitals,voluntary non-profit - private,,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,44 patients,al_pn-5c
826,10043.0,,,,,clanton,al,,chilton,2057552500.0,acute care hospitals,,,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),95%,,al_pn-6
827,10043.0,chilton medical center,1010 lay dam road,,,clanton,al,35045.0,,,,,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,81%,,
828,10043.0,chilton medical center,,,,clanton,,35045.0,chilton,2057552500.0,,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,2 patients,al_scip-card-2
829,10043.0,chilton medical center,1010 lay dam road,,,clanton,al,35045.0,,,acute care hospitals,,yes,surgical infection prevention,scip-inf-1,,100%,4 patients,al_scip-inf-1
830,10043.0,chilton medical center,,,,,al,35045.0,chilton,,acute care hospitals,voluntary non-profit - private,yes,,,,100%,4 patients,
831,10043.0,chilton medical center,,,,,al,35045.0,chilton,,,voluntary non-profit - private,yes,surgical infection prevention,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,4 patients,al_scip-inf-3
832,,chilton medical center,1010 lay dam road,,,clanton,al,35045.0,chilton,2057552500.0,acute care hospitals,voluntary non-profit - private,,,scip-inf-4,,,,al_scip-inf-4
833,10043.0,chilton medical center,1010 lay dam road,,,clanton,al,35045.0,,2057552500.0,,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,,100%,5 patients,
834,,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631.0,lauderdale,2567688400.0,,voluntary non-profit - other,yes,,pn-7,pneumonia patients assessed and given influenza vaccination,88%,85 patients,al_pn-7
835,10043.0,chilton medical center,,,,clanton,al,35045.0,chilton,,,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,al_scip-vte-1
836,10043.0,chilton medical center,1010 lay dam road,,,clanton,,35045.0,chilton,,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,0 patients,al_scip-vte-2
837,10044.0,marion regional medical center,1256 military street south,,,,al,,marion,2059216200.0,acute care hospitals,,,,ami-1,heart attack patients given aspirin at arrival,67%,,al_ami-1
838,,,,,,hamilton,al,,marion,2059216200.0,,voluntary non-profit - private,,heart attack,,heart attack patients given aspirin at discharge,67%,3 patients,al_ami-2
839,,,1256 military street south,,,,,35570.0,marion,,acute care hospitals,,yes,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,1 patients,al_ami-3
840,10044.0,,1256 military street south,,,hamilton,al,35570.0,,2059216200.0,acute care hospitals,,yes,,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
841,10044.0,marion regional medical center,,,,hamilton,al,35570.0,,,acute care hospitals,voluntary non-profit - private,,heart attack,ami-5,heart attack patients given beta blocker at discharge,33%,3 patients,al_ami-5
842,,marion regional medical center,,,,,,,marion,,,voluntary non-profit - private,yes,,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,,
843,,,,,,,al,35570.0,marion,2059216200.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,
844,10044.0,marion regional medical center,,,,hamilton,,35570.0,marion,2059216200.0,acute care hospitals,,,heart failure,hf-1,,74%,38 patients,al_hf-1
845,,eliza coffee memorial hospital,205 marengo street,,,florence,al,,lauderdale,2567688400.0,acute care hospitals,,yes,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,107 patients,
846,,marion regional medical center,,,,hamilton,,,,2059216200.0,acute care hospitals,voluntary non-profit - private,yes,heart failure,,,,46 patients,al_hf-2
847,,,1256 military street south,,,hamilton,al,35570.0,marion,,,voluntary non-profit - private,yes,heart failure,,,78%,18 patients,
848,,,1256 military street south,,,hamilton,al,35570.0,marion,2059216200.0,acute care hospitals,,,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,80%,10 patients,
849,,,1256 military street south,,,hamilton,,35570.0,marion,,,voluntary non-profit - private,yes,pneumonia,pn-2,,96%,101 patients,
850,,marion regional medical center,,,,hamilton,al,35570.0,marion,2059216200.0,acute care hospitals,voluntary non-profit - private,yes,,,,99%,,al_pn-3b
851,10044.0,,1256 military street south,,,hamilton,al,35570.0,marion,2059216200.0,acute care hospitals,voluntary non-profit - private,,,pn-4,,90%,42 patients,al_pn-4
852,10044.0,marion regional medical center,,,,hamilton,al,,,2059216200.0,acute care hospitals,,yes,pneumonia,,,98%,121 patients,al_pn-5c
853,,,1256 military street south,,,hamilton,,,marion,,acute care hospitals,,,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),,97 patients,al_pn-6
854,10044.0,,1256 military street south,,,hamilton,al,,,2059216200.0,,voluntary non-profit - private,yes,pneumonia,,pneumonia patients assessed and given influenza vaccination,,85 patients,al_pn-7
855,10044.0,marion regional medical center,,,,,al,,,,acute care hospitals,,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67%,,al_scip-card-2
856,,eliza coffee memorial hospital,,,,,,35631.0,lauderdale,2567688400.0,,voluntary non-profit - other,,,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,al_scip-inf-1
857,,,,,,hamilton,al,35570.0,marion,,,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,80%,,
858,,,1256 military street south,,,hamilton,,35570.0,marion,,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,scip-inf-2,,87%,,al_scip-inf-2
859,10044.0,marion regional medical center,1256 military street south,,,hamilton,,35570.0,marion,2059216200.0,,,yes,,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),87%,15 patients,al_scip-inf-3
860,10044.0,marion regional medical center,,,,hamilton,al,35570.0,marion,2059216200.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,
861,10044.0,,1256 military street south,,,,,,marion,2059216200.0,,voluntary non-profit - private,,surgical infection prevention,scip-inf-6,,100%,19 patients,
862,10044.0,marion regional medical center,1256 military street south,,,hamilton,al,35570.0,marion,2059216200.0,acute care hospitals,,yes,surgical infection prevention,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,
863,,,1256 military street south,,,,al,35570.0,marion,2059216200.0,,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,,100%,,
864,,,1653 temple avenue north,,,,,35555.0,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,,,,heart attack patients given aspirin at arrival,,18 patients,al_ami-1
865,10045.0,fayette medical center,1653 temple avenue north,,,fayette,al,35555.0,,,acute care hospitals,,,,ami-2,heart attack patients given aspirin at discharge,100%,12 patients,
866,10045.0,fayette medical center,,,,fayette,,35555.0,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0%,1 patients,
867,10006.0,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631.0,lauderdale,2567688400.0,,voluntary non-profit - other,,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,462 patients,al_scip-inf-2
868,10045.0,fayette medical center,1653 temple avenue north,,,fayette,al,35555.0,fayette,2059325966.0,,,yes,heart attack,,,100%,1 patients,
869,,fayette medical center,1653 temple avenue north,,,fayette,,35555.0,fayette,2059325966.0,,voluntary non-profit - other,,heart attack,ami-5,heart attack patients given beta blocker at discharge,82%,11 patients,al_ami-5
870,10045.0,fayette medical center,1653 temple avenue north,,,,,35555.0,,2059325966.0,acute care hospitals,,yes,,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,,al_ami-7a
871,10045.0,fayette medical center,,,,,al,35555.0,fayette,,acute care hospitals,,,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,,
872,10045.0,fayette medical center,1653 temple avenue north,,,fayette,al,35555.0,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-1,heart failure patients given discharge instructions,87%,67 patients,al_hf-1
873,10045.0,,1653 temple avenue north,,,,al,35555.0,fayette,,acute care hospitals,voluntary non-profit - other,yes,heart failure,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,94%,85 patients,al_hf-2
874,10045.0,fayette medical center,1653 temple avenue north,,,,,35555.0,fayette,,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),89%,,
875,,,1653 temple avenue north,,,,al,35555.0,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,yes,,hf-4,heart failure patients given smoking cessation advice/counseling,100%,16 patients,al_hf-4
876,,fayette medical center,1653 temple avenue north,,,fayette,al,,fayette,2059325966.0,,,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,85%,117 patients,al_pn-2
877,10045.0,fayette medical center,1653 temple avenue north,,,,al,35555.0,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,yes,,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,,
878,10006.0,eliza coffee memorial hospital,205 marengo street,,,,,35631.0,lauderdale,,,voluntary non-profit - other,yes,,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,439 patients,
879,10045.0,,1653 temple avenue north,,,,,,,2059325966.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,,34 patients,al_pn-4
880,,fayette medical center,1653 temple avenue north,,,,,35555.0,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,109 patients,
881,10045.0,,,,,,al,35555.0,,,acute care hospitals,,yes,pneumonia,pn-6,,87%,,al_pn-6
882,,fayette medical center,1653 temple avenue north,,,fayette,al,35555.0,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,,87%,86 patients,al_pn-7
883,10045.0,fayette medical center,,,,fayette,al,,fayette,2059325966.0,acute care hospitals,,yes,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,0 patients,
884,,fayette medical center,1653 temple avenue north,,,fayette,al,,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,al_scip-inf-1
885,,,1653 temple avenue north,,,fayette,,35555.0,,2059325966.0,,,,surgical infection prevention,scip-inf-2,,,0 patients,al_scip-inf-2
886,,fayette medical center,,,,fayette,al,35555.0,,2059325966.0,,voluntary non-profit - other,,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,0 patients,al_scip-inf-3
887,10045.0,fayette medical center,1653 temple avenue north,,,fayette,al,35555.0,fayette,2059325966.0,,voluntary non-profit - other,yes,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
888,,fayette medical center,1653 temple avenue north,,,,,,fayette,2059325966.0,,,yes,surgical infection prevention,scip-inf-6,,,,al_scip-inf-6
889,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,al,,jefferson,,acute care hospitals,,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,92%,13 patients,
890,10006.0,eliza coffee memorial hospital,,,,florence,,,,2567688400.0,,,,,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
891,,,1653 temple avenue north,,,fayette,al,35555.0,fayette,2059325966.0,acute care hospitals,,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,3 patients,al_scip-vte-1
892,,,1653 temple avenue north,,,,al,,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,,,scip-vte-2,,100%,3 patients,al_scip-vte-2
893,10046.0,riverview regional medical center,600 south third street,,,gadsden,al,,,2565435200.0,acute care hospitals,,yes,children s asthma care,cac-1,children who received reliever medication while hospitalized for asthma,,,al_cac-1
894,10046.0,riverview regional medical center,600 south third street,,,gadsden,,,etowah,,acute care hospitals,proprietary,yes,children s asthma care,cac-2,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,100%,4 patients,al_cac-2
895,,,,,,gadsden,al,,,2565435200.0,acute care hospitals,proprietary,,children s asthma care,,children and their caregivers who received a home management plan of care document while hospitalized for asthma,,,al_cac-3
896,,riverview regional medical center,,,,gadsden,,35901.0,etowah,2565435200.0,acute care hospitals,,yes,heart attack,,heart attack patients given aspirin at arrival,,126 patients,
897,,riverview regional medical center,,,,,,35901.0,,2565435200.0,acute care hospitals,,,heart attack,,heart attack patients given aspirin at discharge,100%,,al_ami-2
898,10046.0,,,,,gadsden,,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,,heart attack,,,,,
899,10046.0,,600 south third street,,,gadsden,al,35901.0,,,acute care hospitals,proprietary,yes,heart attack,ami-4,,100%,,
900,,riverview regional medical center,600 south third street,,,gadsden,al,35901.0,,,acute care hospitals,proprietary,yes,,,heart attack patients given beta blocker at discharge,100%,125 patients,al_ami-5
901,10006.0,eliza coffee memorial hospital,205 marengo street,,,,al,35631.0,lauderdale,2567688400.0,,,,surgical infection prevention,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,619 patients,
902,10046.0,,,,,gadsden,,,etowah,2565435200.0,,proprietary,,,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,88%,,
903,10046.0,riverview regional medical center,,,,,al,35901.0,etowah,,,proprietary,yes,,ami-8a,heart attack patients given pci within 90 minutes of arrival,,16 patients,al_ami-8a
904,10046.0,riverview regional medical center,600 south third street,,,gadsden,al,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,yes,heart failure,,,,268 patients,
905,10046.0,riverview regional medical center,600 south third street,,,gadsden,,35901.0,etowah,2565435200.0,,proprietary,yes,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,350 patients,al_hf-2
