,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
747,,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201.0,calhoun,2562358900.0,acute care hospitals,proprietary,yes,surgical infection prevention,,,100%,,al_scip-inf-6
748,10038.0,,301 east 18th st,,,anniston,al,,calhoun,2562358900.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,90%,117 patients,al_scip-vte-1
749,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,,calhoun,2562358900.0,acute care hospitals,,yes,surgical infection prevention,scip-vte-2,,,116 patients,al_scip-vte-2
750,10039.0,,101 sivley rd,,,huntsville,al,35801.0,madison,2562651000.0,acute care hospitals,government - hospital district or authority,yes,children s asthma care,cac-1,children who received reliever medication while hospitalized for asthma,100%,193 patients,al_cac-1
751,10039.0,huntsville hospital,101 sivley rd,,,,,35801.0,madison,2562651000.0,,government - hospital district or authority,,,cac-2,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,,193 patients,al_cac-2
752,10039.0,,101 sivley rd,,,huntsville,al,,,,acute care hospitals,,yes,children s asthma care,cac-3,children and their caregivers who received a home management plan of care document while hospitalized for asthma,14%,193 patients,
753,10039.0,huntsville hospital,101 sivley rd,,,huntsville,al,35801.0,madison,2562651000.0,,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,155 patients,al_ami-1
754,10039.0,,101 sivley rd,,,huntsville,al,35801.0,madison,2562651000.0,,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,,323 patients,al_ami-2
755,10039.0,huntsville hospital,101 sivley rd,,,huntsville,al,35801.0,madison,2562651000.0,,government - hospital district or authority,,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),97%,77 patients,al_ami-3
756,10006.0,eliza coffee memorial hospital,,,,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,,al_hf-3
757,10039.0,huntsville hospital,101 sivley rd,,,huntsville,al,35801.0,madison,2562651000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,135 patients,al_ami-4
758,10039.0,huntsville hospital,101 sivley rd,,,,,,madison,,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,,100%,301 patients,al_ami-5
759,10039.0,huntsville hospital,,,,huntsville,al,35801.0,madison,2562651000.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
760,10039.0,huntsville hospital,,,,huntsville,,35801.0,,2562651000.0,acute care hospitals,government - hospital district or authority,,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,82%,44 patients,al_ami-8a
761,10039.0,,,,,huntsville,al,,madison,2562651000.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,,264 patients,al_hf-1
762,10039.0,huntsville hospital,101 sivley rd,,,huntsville,,,madison,2562651000.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,95%,303 patients,al_hf-2
763,10039.0,huntsville hospital,,,,huntsville,al,35801.0,,2562651000.0,acute care hospitals,government - hospital district or authority,,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),98%,102 patients,al_hf-3
764,10039.0,huntsville hospital,101 sivley rd,,,huntsville,al,35801.0,,2562651000.0,,,,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,51 patients,al_hf-4
765,10039.0,huntsville hospital,101 sivley rd,,,huntsville,al,35801.0,madison,2562651000.0,acute care hospitals,government - hospital district or authority,,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,,al_pn-2
766,10039.0,huntsville hospital,101 sivley rd,,,huntsville,al,35801.0,madison,,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,99%,496 patients,al_pn-3b
767,10006.0,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631.0,lauderdale,,,voluntary non-profit - other,yes,heart failure,,heart failure patients given smoking cessation advice/counseling,,53 patients,al_hf-4
768,10039.0,huntsville hospital,,,,huntsville,al,35801.0,,2562651000.0,acute care hospitals,government - hospital district or authority,,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,97%,,al_pn-4
769,10039.0,huntsville hospital,101 sivley rd,,,huntsville,,35801.0,madison,2562651000.0,,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,93%,511 patients,al_pn-5c
770,,huntsville hospital,101 sivley rd,,,huntsville,al,35801.0,madison,2562651000.0,,,yes,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),89%,,al_pn-6
771,,huntsville hospital,101 sivley rd,,,huntsville,al,35801.0,madison,2562651000.0,acute care hospitals,,,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,89%,409 patients,al_pn-7
772,,huntsville hospital,101 sivley rd,,,,al,35801.0,madison,2562651000.0,acute care hospitals,government - hospital district or authority,yes,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,123 patients,
773,10039.0,huntsville hospital,101 sivley rd,,,,al,35801.0,madison,2562651000.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,,,601 patients,
774,10039.0,huntsville hospital,101 sivley rd,,,,al,35801.0,madison,2562651000.0,,government - hospital district or authority,yes,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,al_scip-inf-2
775,10039.0,huntsville hospital,101 sivley rd,,,huntsville,al,35801.0,,2562651000.0,,government - hospital district or authority,,,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),93%,561 patients,
776,,huntsville hospital,101 sivley rd,,,,al,,madison,2562651000.0,acute care hospitals,,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,95%,,al_scip-inf-4
777,,huntsville hospital,101 sivley rd,,,huntsville,al,35801.0,madison,2562651000.0,acute care hospitals,government - hospital district or authority,,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),99%,852 patients,al_scip-inf-6
778,10019.0,helen keller memorial hospital,,,,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,,heart attack patients given aspirin at arrival,97%,33 patients,al_ami-1
779,,eliza coffee memorial hospital,,,,,al,35631.0,,,acute care hospitals,voluntary non-profit - other,yes,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,90%,,al_pn-2
780,10039.0,huntsville hospital,101 sivley rd,,,huntsville,al,,,2562651000.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,93%,,al_scip-vte-1
781,10039.0,huntsville hospital,101 sivley rd,,,,al,35801.0,madison,2562651000.0,acute care hospitals,government - hospital district or authority,,,scip-vte-2,,90%,269 patients,al_scip-vte-2
782,,gadsden regional medical center,1007 goodyear avenue,,,,,35903.0,,2564944000.0,acute care hospitals,proprietary,,heart attack,,heart attack patients given aspirin at arrival,94%,,al_ami-1
783,10040.0,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,35903.0,,,acute care hospitals,proprietary,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,134 patients,al_ami-2
784,10040.0,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,35903.0,,,acute care hospitals,proprietary,,,ami-3,,89%,18 patients,al_ami-3
785,10040.0,gadsden regional medical center,,,,gadsden,,35903.0,,,acute care hospitals,proprietary,,heart attack,ami-4,,100%,79 patients,al_ami-4
786,,gadsden regional medical center,1007 goodyear avenue,,,,al,35903.0,etowah,2564944000.0,acute care hospitals,proprietary,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,95%,117 patients,al_ami-5
787,,gadsden regional medical center,1007 goodyear avenue,,,gadsden,,35903.0,etowah,2564944000.0,acute care hospitals,,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,68%,,al_ami-7a
788,10040.0,gadsden regional medical center,1007 goodyear avenue,,,,al,,etowah,2564944000.0,acute care hospitals,proprietary,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,83%,12 patients,al_ami-8a
789,,,1007 goodyear avenue,,,,,35903.0,etowah,2564944000.0,acute care hospitals,proprietary,yes,heart failure,hf-1,heart failure patients given discharge instructions,,211 patients,al_hf-1
790,10006.0,,,,,florence,al,35631.0,lauderdale,2567688400.0,,,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,137 patients,al_pn-3b
791,10040.0,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,,etowah,2564944000.0,,proprietary,yes,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,259 patients,al_hf-2
792,10040.0,gadsden regional medical center,1007 goodyear avenue,,,,al,35903.0,etowah,2564944000.0,acute care hospitals,proprietary,yes,heart failure,,,93%,69 patients,al_hf-3
793,10040.0,gadsden regional medical center,1007 goodyear avenue,,,,al,35903.0,,2564944000.0,acute care hospitals,proprietary,,,,,100%,,al_hf-4
794,10040.0,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,,etowah,,acute care hospitals,proprietary,yes,,,pneumonia patients assessed and given pneumococcal vaccination,96%,255 patients,al_pn-2
795,10040.0,gadsden regional medical center,,,,gadsden,al,,,2564944000.0,acute care hospitals,proprietary,yes,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,,al_pn-3b
796,,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,35903.0,,2564944000.0,acute care hospitals,,yes,,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,130 patients,al_pn-4
797,10040.0,gadsden regional medical center,,,,gadsden,al,35903.0,etowah,2564944000.0,acute care hospitals,proprietary,yes,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,94%,,al_pn-5c
798,10040.0,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,35903.0,etowah,2564944000.0,acute care hospitals,proprietary,yes,pneumonia,pn-6,,89%,,al_pn-6
799,,gadsden regional medical center,1007 goodyear avenue,,,,al,35903.0,,2564944000.0,acute care hospitals,proprietary,yes,pneumonia,pn-7,,96%,187 patients,al_pn-7
800,10040.0,gadsden regional medical center,1007 goodyear avenue,,,gadsden,,35903.0,etowah,,,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,91%,,al_scip-card-2
801,10006.0,,205 marengo street,,,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,,65 patients,al_pn-4
802,10040.0,gadsden regional medical center,,,,gadsden,al,,etowah,2564944000.0,,proprietary,yes,surgical infection prevention,,,98%,557 patients,al_scip-inf-1
803,10040.0,gadsden regional medical center,,,,,,35903.0,etowah,2564944000.0,acute care hospitals,,yes,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,97%,,al_scip-inf-2
804,10040.0,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,35903.0,,,acute care hospitals,proprietary,yes,surgical infection prevention,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),90%,,al_scip-inf-3
805,10040.0,,,,,gadsden,al,35903.0,etowah,2564944000.0,,,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,94%,186 patients,al_scip-inf-4
806,10040.0,,1007 goodyear avenue,,,gadsden,al,35903.0,etowah,2564944000.0,acute care hospitals,,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,854 patients,al_scip-inf-6
807,,gadsden regional medical center,1007 goodyear avenue,,,,al,35903.0,etowah,2564944000.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,al_scip-vte-1
808,,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,35903.0,etowah,,,proprietary,yes,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87%,315 patients,al_scip-vte-2
809,10043.0,chilton medical center,1010 lay dam road,,,clanton,al,,,,acute care hospitals,voluntary non-profit - private,yes,heart attack,,heart attack patients given aspirin at arrival,100%,1 patients,al_ami-1
810,10043.0,chilton medical center,1010 lay dam road,,,clanton,al,35045.0,chilton,2057552500.0,acute care hospitals,voluntary non-profit - private,,heart attack,ami-2,,100%,1 patients,al_ami-2
811,10043.0,chilton medical center,1010 lay dam road,,,clanton,al,,chilton,2057552500.0,,,,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patients,
812,10006.0,eliza coffee memorial hospital,,,,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,,,pn-5c,,96%,200 patients,
813,10043.0,chilton medical center,1010 lay dam road,,,clanton,al,,chilton,,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-4,,,0 patients,
814,10043.0,chilton medical center,1010 lay dam road,,,clanton,al,35045.0,chilton,,acute care hospitals,voluntary non-profit - private,yes,heart attack,,heart attack patients given beta blocker at discharge,100%,,
815,10043.0,chilton medical center,1010 lay dam road,,,clanton,al,35045.0,chilton,2057552500.0,acute care hospitals,voluntary non-profit - private,,heart attack,,,,0 patients,al_ami-7a
816,,,1010 lay dam road,,,,al,35045.0,chilton,2057552500.0,acute care hospitals,voluntary non-profit - private,yes,,ami-8a,heart attack patients given pci within 90 minutes of arrival,,,al_ami-8a
817,,,1010 lay dam road,,,clanton,al,35045.0,chilton,,acute care hospitals,voluntary non-profit - private,yes,heart failure,,heart failure patients given discharge instructions,84%,19 patients,al_hf-1
818,10043.0,,1010 lay dam road,,,clanton,al,35045.0,chilton,2057552500.0,acute care hospitals,voluntary non-profit - private,,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,89%,,al_hf-2
819,10043.0,chilton medical center,,,,clanton,al,35045.0,chilton,2057552500.0,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,4 patients,al_hf-3
820,10043.0,,1010 lay dam road,,,clanton,al,35045.0,chilton,,acute care hospitals,voluntary non-profit - private,yes,,hf-4,,100%,4 patients,al_hf-4
821,10043.0,chilton medical center,,,,clanton,al,35045.0,chilton,2057552500.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,89%,47 patients,al_pn-2
822,10043.0,chilton medical center,1010 lay dam road,,,,al,35045.0,chilton,2057552500.0,,voluntary non-profit - private,,,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,92%,36 patients,al_pn-3b
823,,,205 marengo street,,,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,,,pneumonia patients given the most appropriate initial antibiotic(s),,,al_pn-6
824,10043.0,chilton medical center,1010 lay dam road,,,clanton,al,35045.0,chilton,2057552500.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-4,,94%,16 patients,al_pn-4
825,,chilton medical center,,,,clanton,al,,chilton,,acute care hospitals,,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,44 patients,al_pn-5c
826,10043.0,chilton medical center,1010 lay dam road,,,clanton,al,,chilton,2057552500.0,acute care hospitals,voluntary non-profit - private,yes,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),95%,,
827,10043.0,,1010 lay dam road,,,clanton,al,,,2057552500.0,acute care hospitals,,yes,pneumonia,,pneumonia patients assessed and given influenza vaccination,,37 patients,al_pn-7
828,,chilton medical center,,,,clanton,al,35045.0,,2057552500.0,,voluntary non-profit - private,,surgical infection prevention,,,50%,2 patients,al_scip-card-2
829,10043.0,chilton medical center,1010 lay dam road,,,clanton,al,35045.0,chilton,2057552500.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,4 patients,al_scip-inf-1
830,10043.0,,,,,clanton,al,35045.0,,2057552500.0,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,4 patients,al_scip-inf-2
831,10043.0,chilton medical center,,,,clanton,,35045.0,,,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,scip-inf-3,,,4 patients,
832,10043.0,,1010 lay dam road,,,clanton,al,35045.0,chilton,2057552500.0,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
833,10043.0,chilton medical center,,,,clanton,,,chilton,2057552500.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,,,5 patients,al_scip-inf-6
834,10006.0,eliza coffee memorial hospital,,,,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,88%,,al_pn-7
835,,,1010 lay dam road,,,clanton,al,35045.0,,2057552500.0,,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,,,0 patients,al_scip-vte-1
836,,,,,,clanton,al,35045.0,chilton,2057552500.0,acute care hospitals,voluntary non-profit - private,yes,,,,,,al_scip-vte-2
837,10044.0,,,,,hamilton,al,35570.0,marion,2059216200.0,acute care hospitals,,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,67%,3 patients,al_ami-1
838,10044.0,marion regional medical center,1256 military street south,,,hamilton,al,35570.0,,2059216200.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,67%,,al_ami-2
839,10044.0,marion regional medical center,1256 military street south,,,hamilton,al,35570.0,marion,2059216200.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,,al_ami-3
840,10044.0,,1256 military street south,,,hamilton,,35570.0,marion,2059216200.0,acute care hospitals,,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
841,10044.0,marion regional medical center,,,,,al,35570.0,,2059216200.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,33%,3 patients,
842,,marion regional medical center,1256 military street south,,,hamilton,al,35570.0,marion,,,voluntary non-profit - private,yes,heart attack,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
843,10044.0,,,,,,,35570.0,marion,2059216200.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
844,,marion regional medical center,,,,hamilton,,,marion,2059216200.0,acute care hospitals,voluntary non-profit - private,,heart failure,,heart failure patients given discharge instructions,74%,38 patients,al_hf-1
845,10006.0,,,,,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,107 patients,al_scip-card-2
846,10044.0,marion regional medical center,,,,hamilton,,35570.0,marion,2059216200.0,,voluntary non-profit - private,,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,80%,46 patients,
847,10044.0,marion regional medical center,1256 military street south,,,hamilton,al,35570.0,marion,,,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),78%,,al_hf-3
848,10044.0,marion regional medical center,1256 military street south,,,hamilton,,35570.0,marion,2059216200.0,acute care hospitals,,yes,heart failure,hf-4,,80%,10 patients,al_hf-4
849,10044.0,marion regional medical center,1256 military street south,,,,,35570.0,marion,,,voluntary non-profit - private,yes,,pn-2,,96%,101 patients,al_pn-2
850,,marion regional medical center,1256 military street south,,,hamilton,al,35570.0,marion,2059216200.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,99%,78 patients,al_pn-3b
851,10044.0,marion regional medical center,1256 military street south,,,hamilton,al,,marion,2059216200.0,acute care hospitals,voluntary non-profit - private,yes,,pn-4,pneumonia patients given smoking cessation advice/counseling,90%,42 patients,al_pn-4
852,,marion regional medical center,1256 military street south,,,hamilton,al,,marion,,,voluntary non-profit - private,yes,pneumonia,pn-5c,,98%,,
853,10044.0,,1256 military street south,,,hamilton,al,35570.0,marion,,acute care hospitals,,yes,pneumonia,,,76%,,al_pn-6
854,10044.0,,1256 military street south,,,hamilton,al,,marion,,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,91%,85 patients,al_pn-7
855,10044.0,marion regional medical center,1256 military street south,,,hamilton,,,marion,2059216200.0,,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67%,,al_scip-card-2
856,10006.0,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631.0,,2567688400.0,,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-1,,,,al_scip-inf-1
857,10044.0,marion regional medical center,,,,hamilton,al,35570.0,,2059216200.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,80%,15 patients,al_scip-inf-1
858,10044.0,marion regional medical center,1256 military street south,,,hamilton,al,35570.0,marion,2059216200.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,,87%,15 patients,
859,10044.0,marion regional medical center,1256 military street south,,,,al,35570.0,marion,2059216200.0,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,scip-inf-3,,87%,15 patients,al_scip-inf-3
860,10044.0,marion regional medical center,,,,,al,35570.0,,2059216200.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
861,,marion regional medical center,1256 military street south,,,hamilton,al,35570.0,marion,2059216200.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,19 patients,al_scip-inf-6
862,,marion regional medical center,1256 military street south,,,hamilton,al,35570.0,marion,2059216200.0,acute care hospitals,voluntary non-profit - private,yes,,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,4 patients,al_scip-vte-1
863,10044.0,,1256 military street south,,,hamilton,al,35570.0,marion,2059216200.0,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,4 patients,al_scip-vte-2
864,,fayette medical center,,,,fayette,al,35555.0,,2059325966.0,acute care hospitals,voluntary non-profit - other,,heart attack,ami-1,,100%,18 patients,al_ami-1
865,,fayette medical center,1653 temple avenue north,,,fayette,al,,fayette,,,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,12 patients,
866,10045.0,,1653 temple avenue north,,,fayette,,35555.0,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,yes,,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0%,,al_ami-3
867,,eliza coffee memorial hospital,205 marengo street,,,,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,462 patients,
868,10045.0,fayette medical center,1653 temple avenue north,,,fayette,al,35555.0,,2059325966.0,acute care hospitals,voluntary non-profit - other,,heart attack,ami-4,,,1 patients,al_ami-4
869,10045.0,fayette medical center,1653 temple avenue north,,,,al,35555.0,,2059325966.0,acute care hospitals,voluntary non-profit - other,,,ami-5,,,,al_ami-5
870,10045.0,,,,,fayette,,35555.0,,2059325966.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
871,10045.0,,1653 temple avenue north,,,,al,,fayette,2059325966.0,acute care hospitals,,,,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
872,10045.0,fayette medical center,1653 temple avenue north,,,fayette,al,,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-1,heart failure patients given discharge instructions,87%,67 patients,al_hf-1
873,10045.0,fayette medical center,1653 temple avenue north,,,fayette,,35555.0,,,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,,al_hf-2
874,10045.0,fayette medical center,1653 temple avenue north,,,fayette,al,35555.0,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),89%,19 patients,
875,10045.0,,1653 temple avenue north,,,fayette,al,35555.0,,2059325966.0,acute care hospitals,,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,16 patients,al_hf-4
876,10045.0,fayette medical center,1653 temple avenue north,,,fayette,al,35555.0,,2059325966.0,,voluntary non-profit - other,yes,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,,117 patients,
877,,fayette medical center,1653 temple avenue north,,,fayette,al,35555.0,fayette,2059325966.0,acute care hospitals,,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,41 patients,al_pn-3b
878,,eliza coffee memorial hospital,205 marengo street,,,,al,,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,439 patients,
879,10045.0,,1653 temple avenue north,,,fayette,al,35555.0,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,,al_pn-4
880,10045.0,fayette medical center,1653 temple avenue north,,,fayette,al,35555.0,fayette,,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,,
881,,fayette medical center,1653 temple avenue north,,,fayette,al,35555.0,,2059325966.0,acute care hospitals,voluntary non-profit - other,yes,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),87%,79 patients,al_pn-6
